user_id,email,role,account_status,email_verified,last_login,fleet_manager_id,manager_key_used,manager_email,vehicle_id,vin,registration_number,vehicle_make,vehicle_model,car_type,manufacture_year,vehicle_weight_kg,vehicle_status,insurance_expiry,battery_capacity_kwh,battery_percentage,battery_health_percent,battery_temperature,battery_voltage,charging_cycles,battery_age_months,battery_alert_flag,alert_threshold_percent,motor_speed_rpm,motor_temperature,motor_efficiency,latitude,longitude,speed_kmph,acceleration,distance_travelled_km,trip_duration_min,remaining_range_km,load_weight_kg,start_location,start_latitude,start_longitude,destination,destination_latitude,destination_longitude,route_distance_km,eta_minutes,road_type,traffic_level,weather_condition,charging_stops_en_route,charging_status,charging_station_id,charging_duration_min,charging_cost_rs,energy_consumed_kwh,charger_type,driver_id,driver_income,driver_experience_years,driver_score,harsh_braking_count,sudden_acceleration_count,overspeed_count,cost_per_km,daily_energy_cost,monthly_energy_cost,total_trip_cost,tire_health_percent,last_service_days,maintenance_cost_rs,maintenance_alert,timestamp,day_of_week,month
USR0170,driver170@fleetev.in,Driver,Active,True,2023-04-23 03:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00170,IN21257528,MH30EV5469,Hyundai,Hyundai Kona EV,SUV,2022,1535,Charging,2023-10-21,39.2,13.6,75.3,33.2,401.8,1098,40,True,20,7035,81.4,90.1,31.059801,77.246357,78.8,-2.99,295.7,245,34.7,160.3,Chandigarh,30.7333,76.7794,Chandigarh,30.7333,76.7794,114.2,169,Urban,Low,Cloudy,1,Charging,CS0361,2,2.66,31.24,DC Fast Charger,DR0170,84130,8,70.2,4,7,13,0.9,222.84,5793.84,266.13,54.3,339,7755.47,Brake Inspection,2023-04-27 03:00:00,Thursday,April
USR0171,driver171@fleetev.in,Driver,Active,True,2023-04-18 06:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00171,IN13579612,MH63EV1872,Kia,Kia EV6,Crossover,2020,1960,Active,2024-08-18,77.4,77.1,96,35.6,415.8,1098,22,False,20,561,37,96.2,22.923948,88.463408,89.6,-4.61,290.2,60,387.9,52.6,Kolkata,22.5726,88.3639,Mumbai,19.076,72.8777,405.8,183,Rural,High,Foggy,0,Not Charging,CS0014,0,0,47.61,AC Level 2,DR0171,74140,3,74.9,14,12,13,1.75,379.18,9858.68,507.85,98.6,25,4827.48,None,2023-04-27 06:00:00,Thursday,April
USR0172,driver172@fleetev.in,Driver,Active,True,2023-03-30 09:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00172,IN13783268,MH50EV2623,MG,MG ZS EV,SUV,2020,1620,Charging,2023-12-07,50.3,40.1,76.9,38.2,403.2,580,18,True,20,1101,80.3,92.2,23.216668,72.715078,104.1,-2.62,144.5,142,131.1,449.9,Ahmedabad,23.0225,72.5714,Bhopal,23.2599,77.4126,179.6,60,Mixed,Medium,Cloudy,0,Charging,CS0117,32,78.69,21.83,DC Fast Charger,DR0172,62601,2,74.9,8,9,8,1.52,160.07,4161.82,219.64,96.7,340,7844.43,Software Update,2023-04-27 09:00:00,Thursday,April
USR0173,driver173@fleetev.in,Driver,Active,True,2023-04-06 10:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00173,IN28628439,MH70EV8349,BYD,BYD Atto 3,SUV,2019,1750,Active,2023-08-08,60.5,86.6,99.8,20.2,419.2,825,11,False,20,3573,69.3,93.2,12.745334,80.611425,104.4,3.25,118.1,25,340.6,466.9,Chennai,13.0827,80.2707,Ahmedabad,23.0225,72.5714,332.2,76,Mixed,Medium,Hot,0,Fast Charging,CS0272,61,90.58,33.46,Super Charger,DR0173,53266,9,46.1,6,16,3,2.27,310.37,8069.62,268.09,91.2,284,4156.75,Motor Check,2023-04-27 10:00:00,Thursday,April
USR0174,driver174@fleetev.in,Driver,Active,True,2023-04-22 11:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00174,IN83659258,MH87EV9647,Tata,Tata Tigor EV,Sedan,2021,1255,Active,2024-03-19,26,28.8,99.5,36.9,408.3,699,68,False,20,3517,37.5,91,12.889389,77.170738,120.9,1.57,72.2,159,48.7,458.9,Bangalore,12.9716,77.5946,Bangalore,12.9716,77.5946,69.6,238,Rural,Low,Cloudy,3,Charging,CS0003,92,133.19,10.36,DC Fast Charger,DR0174,40970,10,67.1,0,12,3,1.51,78.79,2048.54,109.02,99.2,248,2064.66,Tire Check,2023-04-27 11:00:00,Thursday,April
USR0175,driver175@fleetev.in,Driver,Active,True,2023-04-14 12:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00175,IN42002808,MH63EV8489,Tata,Tata Nexon EV,SUV,2022,1570,Idle,2023-08-05,30.2,21.2,88.5,25.9,389.4,1058,26,False,20,5718,82.8,88.3,27.178036,75.437309,98.7,-0.65,126.5,209,41.6,244.4,Jaipur,26.9124,75.7873,Mumbai,19.076,72.8777,417,98,Mixed,Medium,Hot,3,Not Charging,CS0057,0,0,4.59,Super Charger,DR0175,100372,17,46.9,8,15,12,0.42,50.21,1305.46,53.13,66.3,353,4685.81,Brake Inspection,2023-04-27 12:00:00,Thursday,April
USR0176,driver176@fleetev.in,Driver,Active,True,2023-04-12 14:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00176,IN29270557,MH47EV8032,MG,MG ZS EV,SUV,2020,1620,Active,2024-09-18,50.3,37.2,85.7,23.9,374.6,92,24,False,20,4506,82.5,93.2,26.744451,75.578251,131.8,1.98,126.1,152,121.6,497,Jaipur,26.9124,75.7873,Bangalore,12.9716,77.5946,163.6,85,Mixed,Low,Rainy,0,Fast Charging,CS0416,115,222.6,45.16,AC Level 1,DR0176,112080,6,46.5,15,12,7,3.38,478.71,12446.46,426.22,58,345,4177.88,Motor Check,2023-04-27 14:00:00,Thursday,April
USR0177,driver177@fleetev.in,Driver,Active,True,2023-04-07 14:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00177,IN21490910,MH77EV6908,Volvo,Volvo XC40 Recharge,SUV,2022,2040,Charging,2024-11-12,78,21.6,81.6,41.9,343.7,599,54,False,20,6125,50.2,98.5,23.585418,77.047101,43.8,-4.33,150.3,41,109.5,491.2,Bhopal,23.2599,77.4126,Kochi,9.9312,76.2673,399.7,59,Mixed,High,Hot,1,Charging,CS0455,11,23.89,5.24,AC Level 1,DR0177,108318,2,42.3,6,6,1,0.41,46.86,1218.36,61.62,78.2,9,5778.26,None,2023-04-27 14:00:00,Thursday,April
USR0178,driver178@fleetev.in,Driver,Active,True,2023-04-16 15:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00178,IN60103798,MH42EV1266,BYD,BYD Seal,Sedan,2021,1885,Idle,2024-03-22,82.5,18.3,97.8,41,410.5,379,32,True,20,4117,59.9,88.7,23.079665,72.122193,79.8,-1.61,104.9,229,98.1,425.2,Ahmedabad,23.0225,72.5714,Delhi,28.6139,77.209,107.9,200,Rural,Medium,Rainy,2,Fast Charging,CS0279,13,19.94,34.51,Super Charger,DR0178,101271,4,82.4,13,4,1,3.51,376.32,9784.32,368.2,85.6,165,502.44,None,2023-04-27 15:00:00,Thursday,April
USR0179,driver179@fleetev.in,Driver,Inactive,True,2023-03-30 20:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00179,IN54629892,MH27EV1726,BMW,BMW i4,Sedan,2024,2050,Under Maintenance,2024-01-15,83.9,17.7,99.9,28,409.5,985,26,True,20,3952,32,89.8,23.464815,72.822334,91,2.86,40.2,83,96.5,156,Ahmedabad,23.0225,72.5714,Ahmedabad,23.0225,72.5714,251.5,155,Highway,Low,Clear,1,Charging,CS0272,87,109.69,27.43,Super Charger,DR0179,116146,15,88.3,20,15,12,6.11,214.72,5582.72,245.62,93.1,59,1489.51,None,2023-04-27 20:00:00,Thursday,April
USR0180,driver180@fleetev.in,Driver,Active,False,2023-04-09 22:00:00,MGR009,MGRKEY009303,manager09@fleetev.in,VH00180,IN94790150,MH33EV3209,BYD,BYD Atto 3,SUV,2019,1750,Active,2024-05-15,60.5,39.2,82.4,36.1,355.5,448,56,False,20,382,83,89.7,18.822487,72.615017,28.9,4.77,21.6,29,154.2,333.5,Mumbai,19.076,72.8777,Ahmedabad,23.0225,72.5714,203.8,121,Highway,Low,Clear,3,Not Charging,CS0428,0,0,25.19,AC Level 1,DR0180,30741,7,82.9,0,8,12,12.33,178.53,4641.78,266.33,66.8,302,6067.79,Battery Service,2023-04-27 22:00:00,Thursday,April
USR0181,driver181@fleetev.in,Driver,Active,False,2023-03-29 23:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00181,IN15624520,MH50EV6080,MG,MG ZS EV,SUV,2023,1620,Active,2024-11-15,50.3,62.1,89.3,24.7,361.9,148,50,False,20,699,50,88.5,13.416012,77.430924,110.6,-0.61,211.1,87,203,237.4,Bangalore,12.9716,77.5946,Bangalore,12.9716,77.5946,173.2,76,Rural,Low,Hot,0,Charging,CS0369,88,219.58,43.42,AC Level 1,DR0181,29799,9,66,0,7,13,1.84,306.23,7961.98,388.42,82.3,363,6046.96,Battery Service,2023-04-27 23:00:00,Thursday,April
USR0182,driver182@fleetev.in,Driver,Active,True,2023-04-08 05:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00182,IN35649468,MH46EV6848,Volvo,Volvo XC40 Recharge,SUV,2021,2040,Active,2023-11-24,78,47.4,80.5,26.1,411.8,414,32,False,20,3094,41,91.6,21.032044,78.865561,111.5,0.34,84.3,122,240.3,135,Nagpur,21.1458,79.0882,Bhopal,23.2599,77.4126,409.1,159,Highway,Medium,Rainy,1,Fully Charged,CS0499,69,103.97,8.54,DC Fast Charger,DR0182,82272,12,78.1,13,17,3,0.94,91.67,2383.42,79.24,55.5,211,3730.62,Battery Service,2023-04-28 05:00:00,Friday,April
USR0183,driver183@fleetev.in,Driver,Inactive,False,2023-04-07 06:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00183,IN69020451,MH59EV6554,BYD,BYD Seal,Sedan,2024,1885,Charging,2024-12-10,82.5,53.8,95.7,26.3,347.6,69,55,False,20,134,66.8,98.9,13.088273,77.816413,136.8,-4.01,106.5,41,288.5,226.8,Bangalore,12.9716,77.5946,Nagpur,21.1458,79.0882,475.9,238,Rural,High,Hot,3,Charging,CS0359,112,102.34,36.39,Super Charger,DR0183,93062,12,61,12,10,1,4.07,372.02,9672.52,433.46,88.8,337,151.1,Battery Service,2023-04-28 06:00:00,Friday,April
USR0184,driver184@fleetev.in,Driver,Active,True,2023-04-16 13:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00184,IN21087928,MH64EV2293,Hyundai,Hyundai Kona EV,SUV,2023,1535,Active,2024-05-15,39.2,61.2,86.3,31.1,401.7,873,39,False,20,6523,65.5,88.1,22.214307,88.30032,43.4,0.57,200.5,52,155.9,231.6,Kolkata,22.5726,88.3639,Delhi,28.6139,77.209,75.9,26,Mixed,High,Rainy,0,Not Charging,CS0073,0,0,4.21,AC Level 2,DR0184,38447,11,50.5,3,8,5,0.25,43.16,1122.16,50.12,96.1,339,2339.21,Tire Check,2023-04-28 13:00:00,Friday,April
USR0185,driver185@fleetev.in,Driver,Active,False,2023-04-22 13:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00185,IN54012664,MH94EV5843,Tata,Tata Tiago EV,Hatchback,2023,1205,Active,2024-09-28,24,62.7,88,42.2,356.8,1090,10,False,20,4972,45.1,96.5,27.307866,81.264864,3.1,-2.25,221.5,128,97.8,458.7,Lucknow,26.8467,80.9462,Jaipur,26.9124,75.7873,375.1,166,Urban,Medium,Cloudy,1,Not Charging,CS0048,0,0,7.23,AC Level 1,DR0185,115408,6,46.6,5,19,1,0.39,60.63,1576.38,86.39,75.1,257,2330.68,Software Update,2023-04-28 13:00:00,Friday,April
USR0186,driver186@fleetev.in,Driver,Active,False,2023-04-20 14:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00186,IN57183837,MH67EV1693,BYD,BYD Atto 3,SUV,2021,1750,Active,2023-09-16,60.5,96.1,90.8,38,353.5,440,12,False,20,6339,42.2,95.6,12.809204,77.989146,81.9,-0.76,142.5,45,377.9,373.8,Bangalore,12.9716,77.5946,Surat,21.1702,72.8311,72.7,51,Urban,High,Rainy,2,Charging,CS0069,42,99.58,13.45,AC Level 1,DR0186,112973,3,96.1,7,2,2,0.89,147.02,3822.52,126.83,74.2,297,5532.42,Battery Service,2023-04-28 14:00:00,Friday,April
USR0187,driver187@fleetev.in,Driver,Active,True,2023-04-23 18:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00187,IN64520614,MH56EV9406,Volvo,Volvo XC40 Recharge,SUV,2019,2040,Idle,2023-12-13,78,88.4,93.3,37.2,401.5,1054,30,False,20,640,73.5,95.8,9.741158,76.524721,24.4,-1.21,15.5,127,448.2,312.1,Kochi,9.9312,76.2673,Bhopal,23.2599,77.4126,91.8,43,Rural,Medium,Clear,2,Fully Charged,CS0427,152,293.33,40.44,Super Charger,DR0187,113878,20,52.1,0,14,9,26.84,296.05,7697.3,416.02,98.1,270,3609.29,Tire Check,2023-04-28 18:00:00,Friday,April
USR0188,driver188@fleetev.in,Driver,Active,True,2023-04-14 22:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00188,IN14670638,MH26EV2101,BYD,BYD Atto 3,SUV,2021,1750,Charging,2024-08-15,60.5,49.8,75.1,20.2,353.3,217,69,True,20,4599,78.3,88.7,22.907667,77.184266,108.9,1.37,181.6,288,195.8,138.7,Bhopal,23.2599,77.4126,Surat,21.1702,72.8311,49,15,Mixed,Low,Hot,3,Not Charging,CS0045,0,0,30.36,AC Level 1,DR0188,29244,19,54.5,5,16,3,1.88,268.84,6989.84,341.41,68.3,330,5129.73,Battery Service,2023-04-28 22:00:00,Friday,April
USR0189,driver189@fleetev.in,Driver,Active,True,2023-04-04 23:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00189,IN30594121,MH96EV8371,Mahindra,Mahindra BE 6e,Crossover,2022,1980,Idle,2023-10-06,59,54.2,76.9,43.4,384.5,47,56,True,20,3434,79.9,91.9,30.256293,77.077445,7.8,-1.66,111.7,199,207.9,155,Chandigarh,30.7333,76.7794,Chandigarh,30.7333,76.7794,223.4,27,Mixed,Low,Foggy,2,Fully Charged,CS0233,34,73.49,24.74,AC Level 2,DR0189,43047,19,55.5,6,2,13,1.86,180.46,4691.96,207.76,70.4,264,887.61,Tire Check,2023-04-28 23:00:00,Friday,April
USR0190,driver190@fleetev.in,Driver,Active,True,2023-03-31 00:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00190,IN59251188,MH60EV6150,Mahindra,Mahindra XEV 9e,SUV,2020,2100,Active,2023-11-13,79,74.3,79.3,41.7,380.6,1190,24,True,20,4641,81.1,88.6,21.082898,73.199611,3.5,-2.05,283.8,84,381.5,120.5,Surat,21.1702,72.8311,Hyderabad,17.385,78.4867,316.2,114,Mixed,High,Clear,3,Fast Charging,CS0421,105,222.51,10.05,DC Fast Charger,DR0190,49385,1,42.2,1,2,0,0.4,76.66,1993.16,113.52,96.5,243,1847.31,Software Update,2023-04-29 00:00:00,Saturday,April
USR0191,driver191@fleetev.in,Driver,Active,True,2023-04-28 00:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00191,IN79490594,MH59EV2929,BYD,BYD Atto 3,SUV,2024,1750,Active,2024-10-18,60.5,72.9,85,29,412,979,15,False,20,4984,48.5,98.5,27.224405,75.35911,67.6,0.67,61.3,45,286.7,343.9,Jaipur,26.9124,75.7873,Kolkata,22.5726,88.3639,198.5,176,Mixed,High,Cloudy,3,Fast Charging,CS0245,38,81.88,10.93,AC Level 1,DR0191,105199,7,96.5,11,19,7,1.51,110.25,2866.5,92.56,84.9,38,5301.29,None,2023-04-29 00:00:00,Saturday,April
USR0192,driver192@fleetev.in,Driver,Active,True,2023-04-12 03:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00192,IN75927774,MH35EV3009,Hyundai,Hyundai Kona EV,SUV,2022,1535,Out of Service,2024-01-12,39.2,12.7,90,35.1,354,1089,24,True,20,5959,74.8,93.8,31.141574,76.305659,133.6,-4.06,206.8,59,32.4,50,Chandigarh,30.7333,76.7794,Pune,18.5204,73.8567,237.9,33,Highway,Low,Hot,1,Not Charging,CS0086,0,0,24.82,DC Fast Charger,DR0192,36506,15,70.7,19,11,12,1.07,239.01,6214.26,221.28,66.1,166,5806.14,Brake Inspection,2023-04-29 03:00:00,Saturday,April
USR0193,driver193@fleetev.in,Driver,Inactive,True,2023-04-27 05:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00193,IN52894344,MH95EV6692,Volvo,Volvo XC40 Recharge,SUV,2021,2040,Idle,2023-12-28,78,93.6,90.5,29.6,406.2,106,2,False,20,1560,77.7,90.6,22.795718,76.982362,27.5,2.8,206.2,186,474.6,265.3,Bhopal,23.2599,77.4126,Kochi,9.9312,76.2673,41.2,136,Highway,High,Foggy,3,Charging,CS0450,138,163.5,54.58,AC Level 2,DR0193,72381,6,43.8,9,12,8,3.07,564.3,14671.8,633.03,98.1,229,2804.31,Motor Check,2023-04-29 05:00:00,Saturday,April
USR0194,driver194@fleetev.in,Driver,Active,True,2023-04-15 06:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00194,IN40097200,MH25EV4292,Mahindra,Mahindra XEV 9e,SUV,2022,2100,Out of Service,2023-08-15,79,15.5,76.1,23.4,372.8,886,72,True,20,4989,68.8,91.4,20.846128,72.704006,131.3,-0.26,136.1,46,79.6,173,Surat,21.1702,72.8311,Delhi,28.6139,77.209,74.4,98,Highway,High,Foggy,3,Charging,CS0104,155,339.9,41.21,DC Fast Charger,DR0194,97616,12,55.1,2,10,13,3.41,357.22,9287.72,464.1,93.1,144,7404.71,Motor Check,2023-04-29 06:00:00,Saturday,April
USR0195,driver195@fleetev.in,Driver,Active,True,2023-04-20 09:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00195,IN59514418,MH69EV3126,Mahindra,Mahindra BE 6e,Crossover,2019,1980,Idle,2024-05-31,59,82.2,84,28.3,402.1,1094,25,False,20,6879,74.7,97.5,26.996144,76.228976,20.9,-4.71,256.9,106,315.2,64.6,Jaipur,26.9124,75.7873,Nagpur,21.1458,79.0882,45.8,82,Urban,High,Hot,0,Not Charging,CS0100,0,0,7.37,DC Fast Charger,DR0195,118969,13,46.4,4,7,9,0.24,71.13,1849.38,61.66,83.6,301,448.85,Software Update,2023-04-29 09:00:00,Saturday,April
USR0196,driver196@fleetev.in,Driver,Active,True,2023-04-17 09:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00196,IN74245343,MH77EV7730,BMW,BMW i4,Sedan,2020,2050,Active,2024-06-08,83.9,13.6,86,32.1,398.2,209,23,True,20,7593,58,89.5,9.882642,76.450287,79.3,3.18,38,228,74.2,448.9,Kochi,9.9312,76.2673,Nagpur,21.1458,79.0882,96.8,28,Rural,High,Clear,2,Not Charging,CS0386,0,0,65.43,AC Level 2,DR0196,83979,3,83.3,20,17,14,16.97,495.45,12881.7,644.86,97.8,139,5966.57,None,2023-04-29 09:00:00,Saturday,April
USR0197,driver197@fleetev.in,Driver,Active,True,2023-04-24 10:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00197,IN79438885,MH54EV3102,BYD,BYD Atto 3,SUV,2020,1750,Out of Service,2024-10-05,60.5,49.7,80.2,20,411.3,310,16,False,20,7658,72.1,97.9,23.474033,76.968162,118,-3.24,196.1,79,195.4,267.7,Bhopal,23.2599,77.4126,Mumbai,19.076,72.8777,372.9,55,Rural,Medium,Rainy,3,Fast Charging,CS0273,127,306.62,17.79,Super Charger,DR0197,32263,17,51.4,11,16,14,0.8,130.74,3399.24,156.88,93.5,187,2306.65,Software Update,2023-04-29 10:00:00,Saturday,April
USR0198,driver198@fleetev.in,Driver,Active,True,2023-04-26 13:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00198,IN79538491,MH29EV5982,Tata,Tata Tiago EV,Hatchback,2021,1205,Idle,2024-03-06,24,38.2,84.6,26.9,372.6,605,40,False,20,1838,36.6,89.8,22.258245,88.742313,75.1,3.73,115.2,207,59.6,85,Kolkata,22.5726,88.3639,Jaipur,26.9124,75.7873,489.2,191,Urban,High,Clear,3,Fully Charged,CS0150,110,88.72,12.14,DC Fast Charger,DR0198,93012,12,81,14,9,1,1.04,98.95,2572.7,119.81,88.8,23,6064.27,None,2023-04-29 13:00:00,Saturday,April
USR0199,driver199@fleetev.in,Driver,Active,True,2023-04-09 14:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00199,IN20584397,MH42EV4216,Hyundai,Hyundai Kona EV,SUV,2020,1535,Active,2024-05-25,39.2,56.2,90.6,35.1,348.2,1009,3,False,20,4429,73.9,94.1,28.848764,76.871124,44.6,1.99,52.1,241,143.2,363.4,Delhi,28.6139,77.209,Pune,18.5204,73.8567,167.6,203,Highway,Medium,Cloudy,1,Not Charging,CS0218,0,0,35.26,AC Level 2,DR0199,94924,20,42.1,1,12,7,7.51,365.24,9496.24,391.27,59.7,88,5141.6,Battery Service,2023-04-29 14:00:00,Saturday,April
USR0200,driver200@fleetev.in,Driver,Active,True,2023-04-14 14:00:00,MGR010,MGRKEY010818,manager10@fleetev.in,VH00200,IN77454225,MH92EV3762,Tata,Tata Tiago EV,Hatchback,2020,1205,Active,2024-06-29,24,85.8,93.4,34.5,405.3,1163,11,False,20,6550,35.7,88.9,23.464022,77.370164,3.7,-2.71,129,56,133.8,409.1,Bhopal,23.2599,77.4126,Surat,21.1702,72.8311,63.7,211,Mixed,High,Foggy,1,Not Charging,CS0498,0,0,12.28,Super Charger,DR0200,30399,19,64.1,15,3,8,0.79,125.01,3250.26,101.91,58.7,339,5516.42,Software Update,2023-04-29 14:00:00,Saturday,April
USR0201,driver201@fleetev.in,Driver,Active,True,2023-03-31 15:00:00,MGR011,MGRKEY011325,manager11@fleetev.in,VH00201,IN20901547,MH15EV5336,Tata,Tata Nexon EV,SUV,2023,1570,Active,2024-09-18,30.2,13.7,86.1,43.3,419.2,237,18,True,20,3703,34,96,19.419734,73.132295,19.7,3.12,41.4,237,26.9,450.3,Mumbai,19.076,72.8777,Surat,21.1702,72.8311,234.8,62,Highway,Medium,Foggy,1,Charging,CS0426,64,156.04,17.64,DC Fast Charger,DR0201,108753,20,65.9,16,13,2,4.81,158.78,4128.28,199.13,64,165,2401.88,Tire Check,2023-04-29 15:00:00,Saturday,April
USR0202,driver202@fleetev.in,Driver,Active,True,2023-04-01 16:00:00,MGR011,MGRKEY011325,manager11@fleetev.in,VH00202,IN76845536,MH90EV9938,Tata,Tata Nexon EV,SUV,2022,1570,Active,2024-03-26,30.2,98.3,77.8,20.4,348.5,783,66,True,20,6691,56.2,90.7,28.81504,77.076011,1.8,-2.29,187.5,267,193,255.3,Delhi,28.6139,77.209,Chandigarh,30.7333,76.7794,327.6,214,Urban,Medium,Hot,1,Not Charging,CS0051,0,0,5.66,DC Fast Charger,DR0202,63985,13,52.9,18,18,2,0.31,59.71,1552.46,58.12,83.3,109,3358.09,Brake Inspection,2023-04-29 16:00:00,Saturday,April
USR0203,driver203@fleetev.in,Driver,Active,False,2023-04-03 16:00:00,MGR011,MGRKEY011325,manager11@fleetev.in,VH00203,IN19794273,MH98EV1981,BYD,BYD Atto 3,SUV,2022,1750,Active,2024-11-26,60.5,83.7,79,27.9,346.5,283,51,True,20,545,84.7,94.5,22.984144,88.055014,9.3,-3.65,215,255,329.2,269.2,Kolkata,22.5726,88.3639,Lucknow,26.8467,80.9462,287.7,193,Urban,Medium,Foggy,3,Not Charging,CS0321,0,0,13.97,AC Level 2,DR0203,51741,15,85.3,9,5,13,0.69,140.89,3663.14,148.35,72.1,14,695.82,Motor Check,2023-04-29 16:00:00,Saturday,April
USR0204,driver204@fleetev.in,Driver,Active,True,2023-04-25 22:00:00,MGR011,MGRKEY011325,manager11@fleetev.in,VH00204,IN91424562,MH28EV6121,Kia,Kia EV6,Crossover,2022,1960,Out of Service,2023-11-30,77.4,28.2,91.5,32.1,389.1,558,31,False,20,2315,32.1,98.2,22.958494,72.552227,10.1,2.42,225.6,82,141.9,395.3,Ahmedabad,23.0225,72.5714,Kolkata,22.5726,88.3639,359.7,17,Rural,High,Foggy,1,Fast Charging,CS0329,80,116.21,68.96,AC Level 1,DR0204,92499,12,44.8,0,12,12,2.93,697.46,18133.96,661.01,86.2,313,5613.9,Brake Inspection,2023-04-29 22:00:00,Saturday,April
USR0205,driver205@fleetev.in,Driver,Active,True,2023-04-15 02:00:00,MGR011,MGRKEY011325,manager11@fleetev.in,VH00205,IN24251766,MH50EV4960,Mahindra,Mahindra XEV 9e,SUV,2021,2100,Under Maintenance,2024-10-22,79,65.4,83.3,25.1,398.2,851,1,False,20,4923,62.6,88.8,22.411321,88.45754,36.5,0.2,123.7,46,335.8,76.3,Kolkata,22.5726,88.3639,Lucknow,26.8467,80.9462,375.1,224,Highway,Low,Foggy,1,Not Charging,CS0112,0,0,12.17,AC Level 2,DR0205,43465,8,68.5,0,10,9,0.87,131.67,3423.42,107.62,86,5,7784.83,None,2023-04-30 02:00:00,Sunday,April
USR0206,driver206@fleetev.in,Driver,Active,False,2023-04-10 03:00:00,MGR011,MGRKEY011325,manager11@fleetev.in,VH00206,IN16792127,MH47EV7293,Tata,Tata Tiago EV,Hatchback,2020,1205,Active,2023-12-30,24,60.4,97.4,43.6,413.7,590,8,False,20,3076,79.6,93.7,27.260165,75.341694,133.2,3.14,180.5,142,94.2,372.6,Jaipur,26.9124,75.7873,Ahmedabad,23.0225,72.5714,80.7,21,Highway,Medium,Clear,3,Fast Charging,CS0384,84,121.03,2.81,AC Level 1,DR0206,100718,11,67,9,3,11,0.16,25.24,656.24,28.88,65.9,67,2295.26,Battery Service,2023-04-30 03:00:00,Sunday,April
USR0207,driver207@fleetev.in,Driver,Active,False,2023-04-01 03:00:00,MGR011,MGRKEY011325,manager11@fleetev.in,VH00207,IN51971886,MH34EV3610,BMW,BMW i4,Sedan,2022,2050,Active,2024-05-30,83.9,58.3,92.5,40.9,365.3,767,3,False,20,3717,48.3,98.7,26.532419,75.681565,36.2,0.78,189.7,103,317.9,93.1,Jaipur,26.9124,75.7873,Bhopal,23.2599,77.4126,91.4,229,Rural,High,Clear,2,Not Charging,CS0145,0,0,31.45,DC Fast Charger,DR0207,28037,16,44.8,2,13,1,1.36,242.43,6303.18,257.99,56.9,218,5450.13,Tire Check,2023-04-30 03:00:00,Sunday,April
USR0208,driver208@fleetev.in,Driver,Active,True,2023-04-08 04:00:00,MGR011,MGRKEY011325,manager11@fleetev.in,VH00208,IN62780072,MH74EV8491,Tata,Tata Tiago EV,Hatchback,2023,1205,Active,2024-07-15,24,74.1,87.3,34.9,352.5,778,18,False,20,2476,42.6,91.1,28.415918,77.386327,100.5,2.46,267.6,288,115.6,495.7,Delhi,28.6139,77.209,Kochi,9.9312,76.2673,30.8,107,Mixed,Medium,Hot,0,Not Charging,CS0053,0,0,14.01,AC Level 1,DR0208,31624,2,90.9,7,12,14,0.58,124.91,3247.66,155.21,99.3,87,7255.08,None,2023-04-30 04:00:00,Sunday,April
